,user_id,actual,predicted_ranking,precision
36,47,[ 820165  859924  865511 1055504 1075175 1130893  876042  901397 7410217],"[ 6391137  1115800   958067  5569074  7142552 13213082  1000856   887375
  6513810  7443137   866025  6533878   880228   826835  1011089   847207
 12731583  5565151   856060   896666   963868   962185   946839  1096794
  6602327  1091365  1072523   952163   902377   863447  1004906  5707857
  1029743  1106523  5569230   916122   844179  1044078  1126899  1070820
  1127831   866211  1005186  8090521   878996  8090537  5569471   854852]",0.6
37,48,"[  857000   890533   960718   971585   979178   996064  1040700  1131550
 15597118 16219167   835482   850990   867460   879564  1003257  1022119
  1028890  7410335  9445777 10285335 13095319 15736860   831628   839454
   841905   855916   868423   880150   897954   913144   934639   944376
  1040346  1080841  9485437  9487498  9835509 13944709 15596180 15596488
 15972228]","[  919489 10285454  1088771   961620   977927  6396492  5591777  1013578
   918676  1063707  8203851   855817  1087268  1108894  1051394 12731466
 12525270  1131529  1095970   999625  1056778  1076769   879966   866025
   907366   896666   914346 12781777  9420107   970202  7441419  1115827
   968025   879504  1009187   909811  1108994  1088555  1007549  9333734
  1009719  6463826  9487606  1133312  1075505  7025496  1025581   836445
  1083787  7025202]",0.6
38,49,"[  831808   840732   846202   873782   893501   900770   911311   936741
   990256  1011427  1014915  1028715  1051882  1054402  1070820  1074333
  1086061  1101771  1107420  1115228  1125391  1129610  1139569  5569471
  8156489 13134075   823704   879049   967994   969980   904236  6632909
   834631   839243   841236   862732   874617   899201   922381   924786
   932242   940108   949645   981760   982960   987941   999134  1042907
  1053530  1078346  1082185  1096851  1104056  1115175  1123842  1126899
 10121646 10204673 12302069 16805728   825365   863447   874972   901067
   916122   923746   928961   935200   989069  1024306  1069268  1110111
  5979156  8119129 15571171 15860306   837602   845294  9368215  6534178
   999250  1123467 13512004]","[ 7024847   862335  6632283  1046037   881391  5565925  1121360   914245
  9881593  1015474   941515   915459  1117219  1124818  6704207 13133916
  1024032   871337   835618  1058068   979674  1027849   821209  1118946
  1130517  1112417   865892   834435   903443   962967  1076199 13213057
  1106271  1026209   824305   947201  1006878  9419563   825170  1131830
   938512   886395   888092  1107039   847374  1108963  1076516   988202
   823365  1017369]",0.6
39,52,"[  864617   880438   927400   937371   949991  1064380  1087376 15716445
 15973164   819765   830850   834484   837865   840361   841179   850795
   878880   878996   895652   900802   904997   907014   915684   930118
   948665   962274   962568   965331   972665   979707   983261   989045
   995478   995785  1003600  1016539  1022119  1026748  1030182  1038497
  1039627  1040371  1040693  1053690  1056740  1060408  1064478  1067779
  1072437  1074754  1082185  1085983  1088393  1111236  1112333  1115553
  5564901  6039759  9296804  9553047 10121965 10285006 10355865 12984929
 13417048 13511916 13512916  6544236  1106523  1116020  1128244  1131351]","[ 6533681   861990  6533236   977927   872530  8119103   983665 10285454
   934948   888835  1008675  9420177   937403  1106116   979674   911311
   961447   949257   842249   915874  8119318  6533368  1037387  1117219
   819969  1117249  1069531   974766  5575861   882089   886395  1134738
   921763   963727   894360   870882   919535   851066  5565356  1134152
  1001827  1068957  5568758   985181   941939  1073546  6463877   880168
  1033857   963862]",0.6
40,53,[  917732   999858  1031083  1041928  5569471 14074671],"[ 1057168  1139782   901067   985605  1009361  1078543 12484491  1090317
   958455   894360   995598   990256  8090560  1063594  8293439  7024814
   911311  1055403  1072494   820486   947412   879922  1139569  9194383
   926206   945294  1003524 10344714   999563  1135195  7409644  1131382
  1086061  9419198   988116  5566809   988835  1053019   877391  8090919
  1134152  1037332   998236  1125391  9831882  5569376  1129610  1026209
   850834  6391134]",0.6
41,55,"[  844165 17283348  6602759   849843   871756   935393   823758 15926844
  9547020   840361  1116589]","[ 8015407  1053016  1119942  1082212 12524245   867469   918046   947201
  1012701   879734   888104 12524690  1028995 13115501  1003616   965693
  1076769   914188   983753  9527159  1000493  7410168  1054185   990897
  1045885  1072523  1014054   883202   895930 13910296   880427  1067695
   874651   912004  7169090   931239 13190349   999625   979792  7087364
   861246   853448  9859017   996009  1127701  1088234   982743   839162
   902172   882247]",0.6
42,56,"[  821324   834484   837242   885023   890344   893039   912669   948239
   967994   995242  1042702  1048175  1056651  6463775  7433574  8090537
 10457044   853221   870315   948102   981760  1009187  1013321  1038894
  1039796  1100972  1101010  5569230  8181106  9803545 12301100 15831322
   834631   853099   867621   891415   903239   929726   973916  1004906
  1016286  1028621  1051781 13986261 13986739 15800945 15972319 15972408
 15972931   842434   845288   903325   919682   995645  1009449  1068651
  1071333  5571444  6602711  7168417 15716671 15716684 15717069   820165
   823626   832678   848471   860776   878636   878996   881857   896264
   900586   917901   940947   961554   979707  1006342  1055504  1058997
  1082185  1112333  9655208 15596204 15596616   839419   883202   961370
   985181   990797  1041259  1058214  1116821  1119051  1119340  5568072
  5591793  9445919  9571047 15452892 17106039   908531  7168521  9487780
 15597129   917459  1022097  1044099  1069621  1139120  5584832  9655212
 13416709]","[ 1109680   937403   879280   918046  5590965   896666   825118  1072437
   909256  1116020  9419977 10285454  1058345   883940  1125123  1060408
  1089568  1006252 13115971   847066   886395  1123045  1031253   950118
  1017369  1084587  1087366   879922   842698  5578856   897922   979439
   972665   998741  1010578   993592  1106116 13382073   988835   831509
  6463727   899459   936741  1057011   927030  1058404  9677939  7169090
   968992  1128244]",0.6
43,57,"[  931108   947147   952122 17104444 17105058 17249614  1011141 12781597
 12781914   861615   866227   933272   967929   829852   842264   855557
   860776   877226   936723   940980   983278   989871   995785   997907
  1075170 12670635 13213150   847270   938911  8293219  9222020 12352400
 12757506   828867   882305   934369  1106523  5586440  5592373 16769917
 16769828 16769996   843891   862070   862725  9420288 16769709   918490
   975705   977649   980447  1100049 13774738   859121  6533608  6534404
 17214960]","[13906641  1099802  9859017  1129805   906335  7167865   927382   854133
  9194383  5566674   939860  1018339   833940  1058068   917732  9487606
  1114435  1131625  1113651 12524690  8358383   948640  1128539   991303
   961021   995502   979674  1034868  1110111  1118235   920426  1030398
  5979156  1118757   936685  1040145 12524691 12781666   906883  1038985
   985605  1087785 10282425   908236  1128812 13115501   998519   910151
   883202  1021522]",0.6
44,58,"[  819487   840361   844166   919180   924198   950282   953243   975644
  1043590  1054539  1070820  1120443  5569230  5569374  5569471  5575861
  7442007 12352293   821867   834484   850133   856345   869676   888178
   899838   922340   932242   938300   958891   970030   979707   993118
   999891  1012713  1016129  1025650  1028816  1029372  1041259  1104695
  1125478  1125837  1131620  6546216  7155863 12456058 12696250 12731704
 13071902 13073103 13213344 13876348   831628   862852   894494   900586
   967307   977780   991747  1039831  1042817  1076176  6034857  8159841
  9833549 12731616 13381494 13511555 15452576 15927215   870515   905636
   959455  6534178   821200   825180   829802   854731   892314   905582
   909714   945273   959219   961554   989824   992402   999639  1031419
  1033845  1040693  1042867  1055425  1062340  1067928  1082185  1092446
 10150089 10344718 12695508 13008280 13039578 13158894 14077636 15596764
 15972074 17105399  1000237  1135476  7409974]","[ 1115800  5570467  5570513  1097280  1116589   909256  5572884  7024847
  1028422  9527558  6391086   941515   896666   904815  9526680   917393
  1131625  1137771 10198378 13007435  1110743  9526630  1057168  6463900
   821209 12757140  6513713  9837076   903609  9419563 12949590  1014116
   925765  7166862  9420354   924667  1123137  1121360  6463775   883202
 13039424   826597  1036249   866540  1073902   919681   885290  8019916
  1011457   883932]",0.6
45,59,"[  845208   931870   954355  1115402  7410013   827802   860776   961554
  1007642  1045586 10457471   825749   834484   847789   885863   909268
   921504  1000205  1100927  5582789  5587938  5588942  6034857  7410288
 10180397 12812261 16769965   981760  9912443]","[  891415  9803545  1003321  5568072  1078543  6533608  9655212  8090549
   879922 13672065  1011926   900586   892978   963835   967994  1094924
   842249  1073426  1037332  8090533  1060318   830686 10285454  1046037
   898121  8090612   905087  5567874   955275  1087955  1046827   820341
 13007912   875392   847207   950118  6979518 13115501  6979545   977374
   906443  8249459 12456474  8293426  1135578   920626  7168058  6514085
   883202  1132231]",0.6
46,60,[15512234 17105530],"[13072793  1080888  1012801  1139023  9368501 13213475  1076187  1068865
  9655242   970160  9677923  1032703   939860  1040812  1029549  9245108
  1078858  1098719  1113164   941910  1010870  1029313   908236 12484608
  1094562   996009  1057168   991465  1065871  1116741   976214  1110031
   949257 12352089  6552130   863505   920155  1029477   906905  1109014
   826835  1057124   842264   925987  1025641  1067695  9487606   873044
  9487553  1046816]",0.6
47,63,[897733 926958],"[  977780  1000148  1008324  9859017  1117219   841365   953243   830202
   916758  1054539  1016785   879031  1101437   968992  1139782  9837065
   915493  1136375   998519  9832514   964835  5569074  1018818   898121
  1047769   914012  8119101  6552790  9392700   900586   834932  9487534
   992730  9803591  1131625  5566235   961021   926823 12487154   881391
  1058345  8119231  1087287  1102090   894360  5590965  9803433  6773188
   857538   854754]",0.6
48,64,"[  839147   859592   896093   957839   978965  1012816  1115358  8069230
  9296821 13189892   913202 12132685   894236  1065593   859618   886941
   907014   970890   993466   845269   853172   898496   942693   970202
  1002558  1020210  1033615  1074333  1123014  1139827  5569845  6919430
  8090539 10351615 15972238   873203   981760  1106091  7441084  7442303
 12781666  9859128 15972074   938599  9487423   949023   951197  1004906
  1114573  5591038  7024853   845705   891405   896974   904359   977497
  1103808  1108168   819845   887503   913089   918335   928049   943233
   966310   970371   971325   987562   987615  1013928  1043590  1044063
  1068292   963517   833715   857849   934112   976998  1003421  1031866
  1047393  1089392  1111839 12988115   847491  1036699  1044299  9575330
 15715852   962845  1038171   864857   866211   908531   947798  1029684
  1115006  7147142  7152455   832760   874972  1058930  1085983  1133018
   840361   937292  1022529  1132789  1138189  5995692 13115903   949408
   972143  1009368  1037965  1041796  1050851  6979550 15926863 15926885
   832394   869024  7409951  1025611  1027478  1108654 13382073]","[  847962  1134296  1024032  1053016 12352054  1124971  1086061   898121
   852360  9526448  1136043   964221  1088683  7467039  6979803  8203757
  6602590   912451   906611  9835619  1060673   949257 12352089   912301
  1092937 13115375  1019389  9653714  1023565  8203753  1069256  1059922
   861345 10180324   912817   898043  6039859   957951   949142   826385
   890610   879876  1045586   882190  1024051   872382  1033142   840890
 10150194   960613]",0.6
